family,regime,model,mode,domain,split,tokenizer_a,tokenizer_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,logistics,test-extrapolation,shortest_path,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,validation,shortest_path,graphbpe,24,1.0,0.5416666666666666,-0.4583333333333333,-0.6666666666666666,-0.25,11,0,0.0011499425028748563,Paired sign-flip on per-problem seed-mean solved outcomes,0.12074396280185991,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,test-interpolation,shortest_path,graphbpe,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.0039998000099995,Paired sign-flip on per-problem seed-mean solved outcomes,0.39998000099995,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,test-extrapolation,shortest_path,graphbpe,219,1.0,0.0958904109589041,-0.9041095890410958,-0.9406392694063926,-0.863013698630137,198,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,blocks,validation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,blocks,test-interpolation,shortest_path,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,blocks,test-extrapolation,shortest_path,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,gripper,validation,shortest_path,random,2,0.0,1.0,1.0,1.0,1.0,0,2,0.49582520873956304,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,gripper,test-interpolation,shortest_path,random,3,0.7777777777777778,1.0,0.22222222222222224,0.0,0.6666666666666666,0,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,gripper,test-extrapolation,shortest_path,random,16,0.0,0.20833333333333331,0.20833333333333331,0.041666666666666664,0.41666666666666663,0,4,0.12349382530873457,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,logistics,validation,shortest_path,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,logistics,test-interpolation,shortest_path,random,9,0.2222222222222222,0.29629629629629634,0.07407407407407407,-0.2592592592592593,0.3703703703703704,1,3,0.751612419379031,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,logistics,test-extrapolation,shortest_path,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,validation,shortest_path,random,24,1.0,0.5138888888888888,-0.48611111111111116,-0.6666666666666666,-0.3055555555555556,14,0,0.0002999850007499625,Paired sign-flip on per-problem seed-mean solved outcomes,0.03239838008099595,True,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,test-interpolation,shortest_path,random,37,1.0,0.7837837837837837,-0.21621621621621623,-0.3333333333333333,-0.10810810810810811,11,0,0.0014499275036248187,Paired sign-flip on per-problem seed-mean solved outcomes,0.14934253287335633,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,test-extrapolation,shortest_path,random,219,1.0,0.0487062404870624,-0.9512937595129376,-0.9741248097412482,-0.9254185692541856,213,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,blocks,validation,graphbpe,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,blocks,test-interpolation,graphbpe,random,3,0.3333333333333333,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,3,0,0.2571871406429678,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,blocks,test-extrapolation,graphbpe,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,gripper,validation,graphbpe,random,2,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,gripper,test-interpolation,graphbpe,random,3,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,gripper,test-extrapolation,graphbpe,random,16,1.0,0.20833333333333331,-0.7916666666666667,-0.9583333333333334,-0.5833333333333334,13,0,0.000199990000499975,Paired sign-flip on per-problem seed-mean solved outcomes,0.021998900054997248,True,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,logistics,validation,graphbpe,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,logistics,test-interpolation,graphbpe,random,9,0.1111111111111111,0.29629629629629634,0.18518518518518517,0.0,0.4074074074074074,0,3,0.2537873106344683,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,logistics,test-extrapolation,graphbpe,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,validation,graphbpe,random,24,0.5416666666666666,0.5138888888888888,-0.02777777777777778,-0.20833333333333337,0.15277777777777776,4,4,0.8330083495825209,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,test-interpolation,graphbpe,random,37,0.7567567567567568,0.7837837837837837,0.027027027027027015,-0.09909909909909909,0.14414414414414414,4,7,0.7794110294485276,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::state,domain_dependent,lstm,state,visitall-from-everywhere,test-extrapolation,graphbpe,random,219,0.0958904109589041,0.0487062404870624,-0.04718417047184171,-0.08219178082191782,-0.015220700152207004,15,8,0.0058497075146242685,Paired sign-flip on per-problem seed-mean solved outcomes,0.5732713364331783,False,pairwise::domain_dependent::lstm::state
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,validation,wl,simhash,3,0.4444444444444444,0.0,-0.4444444444444444,-1.0,0.0,2,0,0.5018249087545623,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,test-interpolation,wl,simhash,3,1.0,0.0,-1.0,-1.0,-1.0,3,0,0.248037598120094,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,test-extrapolation,wl,simhash,20,0.26666666666666666,0.0,-0.26666666666666666,-0.4,-0.15,11,0,0.0008999550022498875,Paired sign-flip on per-problem seed-mean solved outcomes,0.08999550022498874,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,validation,wl,simhash,2,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,test-interpolation,wl,simhash,3,0.4444444444444444,0.0,-0.4444444444444444,-1.0,0.0,2,0,0.4995250237488126,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,test-extrapolation,wl,simhash,16,0.0,0.8125,0.8125,0.625,1.0,0,13,0.00044997750112494374,Paired sign-flip on per-problem seed-mean solved outcomes,0.04679766011699415,True,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,logistics,validation,wl,simhash,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,logistics,test-interpolation,wl,simhash,9,0.3333333333333333,0.037037037037037035,-0.29629629629629634,-0.5925925925925927,0.0,3,0,0.24533773311334434,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,logistics,test-extrapolation,wl,simhash,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,visitall-from-everywhere,validation,wl,simhash,24,0.9722222222222222,0.47222222222222215,-0.5,-0.6805555555555557,-0.3194444444444444,14,0,9.99950002499875e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.010999450027498624,True,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,visitall-from-everywhere,test-interpolation,wl,simhash,37,1.0,0.8198198198198198,-0.1801801801801802,-0.30630630630630634,-0.07207207207207209,8,0,0.0087995600219989,Paired sign-flip on per-problem seed-mean solved outcomes,0.7831608419579021,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,visitall-from-everywhere,test-extrapolation,wl,simhash,219,0.9467275494672754,0.1095890410958904,-0.837138508371385,-0.8751902587519026,-0.7960426179604262,205,2,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,validation,wl,shortest_path,3,0.4444444444444444,0.0,-0.4444444444444444,-1.0,0.0,2,0,0.496125193740313,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,test-interpolation,wl,shortest_path,3,1.0,0.0,-1.0,-1.0,-1.0,3,0,0.247937603119844,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,test-extrapolation,wl,shortest_path,20,0.26666666666666666,0.0,-0.26666666666666666,-0.39999999999999997,-0.15,11,0,0.0008999550022498875,Paired sign-flip on per-problem seed-mean solved outcomes,0.08999550022498874,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,validation,wl,shortest_path,2,0.0,1.0,1.0,1.0,1.0,0,2,0.4999250037498125,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,test-interpolation,wl,shortest_path,3,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.0,1.0,0,2,0.4969251537423129,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,test-extrapolation,wl,shortest_path,16,0.0,0.125,0.125,0.020833333333333332,0.2708333333333333,0,4,0.12609369531523423,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,logistics,validation,wl,shortest_path,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,logistics,test-interpolation,wl,shortest_path,9,0.3333333333333333,0.18518518518518517,-0.14814814814814817,-0.48148148148148145,0.14814814814814814,2,1,0.4968251587420629,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,logistics,test-extrapolation,wl,shortest_path,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,visitall-from-everywhere,validation,wl,shortest_path,24,0.9722222222222222,1.0,0.02777777777777778,0.0,0.06944444444444445,0,2,0.4937753112344383,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,visitall-from-everywhere,test-interpolation,wl,shortest_path,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,visitall-from-everywhere,test-extrapolation,wl,shortest_path,219,0.9467275494672754,0.9954337899543378,0.04870624048706241,0.028919330289193305,0.0700152207001522,3,30,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,validation,wl,graphbpe,3,0.4444444444444444,0.0,-0.4444444444444444,-1.0,0.0,2,0,0.49662516874156293,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,test-interpolation,wl,graphbpe,3,1.0,0.1111111111111111,-0.888888888888889,-1.0,-0.6666666666666666,3,0,0.2508374581270936,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,blocks,test-extrapolation,wl,graphbpe,20,0.26666666666666666,0.0,-0.26666666666666666,-0.39999999999999997,-0.14999999999999997,11,0,0.0009499525023748813,Paired sign-flip on per-problem seed-mean solved outcomes,0.09309534523273837,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,validation,wl,graphbpe,2,0.0,1.0,1.0,1.0,1.0,0,2,0.5008249587520623,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,test-interpolation,wl,graphbpe,3,0.4444444444444444,1.0,0.5555555555555556,0.0,1.0,0,2,0.5003749812509375,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::domain_dependent::lstm::delta
pairwise::domain_dependent::lstm::delta,domain_dependent,lstm,delta,gripper,test-extrapolation,wl,graphbpe,16,0.0,1.0,1.0,1.0,1.0,0,16,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::domain_dependent::lstm::delta
