regime,seed,tokenizer,model,mode,domain,split,embedding_dim,fit_strategy,result_file,num_problems,solved_rate,exec_rate,avg_plan_len
all_domains,13,graphbpe,lstm,state,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_validation_state_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,13,graphbpe,lstm,state,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_test-interpolation_state_results.json,37,0.7567567567567568,1.0,21.0
all_domains,13,graphbpe,lstm,state,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_test-extrapolation_state_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,13,graphbpe,lstm,delta,blocks,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\blocks_graphbpe_validation_delta_results.json,3,0.0,1.0,72.66666666666667
all_domains,13,graphbpe,lstm,delta,blocks,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\blocks_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,20.0
all_domains,13,graphbpe,lstm,delta,blocks,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\blocks_graphbpe_test-extrapolation_delta_results.json,20,0.0,1.0,123.7
all_domains,13,graphbpe,lstm,delta,gripper,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\gripper_graphbpe_validation_delta_results.json,2,1.0,1.0,39.0
all_domains,13,graphbpe,lstm,delta,gripper,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\gripper_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,21.0
all_domains,13,graphbpe,lstm,delta,gripper,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\gripper_graphbpe_test-extrapolation_delta_results.json,16,0.875,1.0,224.375
all_domains,13,graphbpe,lstm,delta,logistics,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\logistics_graphbpe_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,13,graphbpe,lstm,delta,logistics,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\logistics_graphbpe_test-interpolation_delta_results.json,9,0.1111111111111111,1.0,124.66666666666667
all_domains,13,graphbpe,lstm,delta,logistics,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\logistics_graphbpe_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,13,graphbpe,lstm,delta,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_validation_delta_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,13,graphbpe,lstm,delta,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_test-interpolation_delta_results.json,37,0.7567567567567568,1.0,21.0
all_domains,13,graphbpe,lstm,delta,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_test-extrapolation_delta_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,13,graphbpe,xgboost,state,blocks,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\blocks_graphbpe_validation_state_results.json,3,0.0,1.0,77.33333333333333
all_domains,13,graphbpe,xgboost,state,blocks,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\blocks_graphbpe_test-interpolation_state_results.json,3,1.0,1.0,27.333333333333332
all_domains,13,graphbpe,xgboost,state,blocks,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\blocks_graphbpe_test-extrapolation_state_results.json,20,0.0,1.0,109.6
all_domains,13,graphbpe,xgboost,state,gripper,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\gripper_graphbpe_validation_state_results.json,2,1.0,1.0,37.0
all_domains,13,graphbpe,xgboost,state,gripper,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\gripper_graphbpe_test-interpolation_state_results.json,3,1.0,1.0,19.0
all_domains,13,graphbpe,xgboost,state,gripper,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\gripper_graphbpe_test-extrapolation_state_results.json,16,1.0,1.0,107.0
all_domains,13,graphbpe,xgboost,state,logistics,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\logistics_graphbpe_validation_state_results.json,4,0.0,1.0,150.0
all_domains,13,graphbpe,xgboost,state,logistics,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\logistics_graphbpe_test-interpolation_state_results.json,9,0.2222222222222222,1.0,117.11111111111111
all_domains,13,graphbpe,xgboost,state,logistics,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\logistics_graphbpe_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,13,graphbpe,xgboost,state,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_validation_state_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,13,graphbpe,xgboost,state,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_test-interpolation_state_results.json,37,0.7567567567567568,1.0,21.0
all_domains,13,graphbpe,xgboost,state,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_test-extrapolation_state_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,13,graphbpe,xgboost,delta,blocks,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\blocks_graphbpe_validation_delta_results.json,3,0.0,1.0,77.33333333333333
all_domains,13,graphbpe,xgboost,delta,blocks,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\blocks_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,16.666666666666668
all_domains,13,graphbpe,xgboost,delta,blocks,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\blocks_graphbpe_test-extrapolation_delta_results.json,20,0.0,1.0,102.8
all_domains,13,graphbpe,xgboost,delta,gripper,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\gripper_graphbpe_validation_delta_results.json,2,1.0,1.0,37.0
all_domains,13,graphbpe,xgboost,delta,gripper,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\gripper_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,19.0
all_domains,13,graphbpe,xgboost,delta,gripper,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\gripper_graphbpe_test-extrapolation_delta_results.json,16,1.0,1.0,107.0
all_domains,13,graphbpe,xgboost,delta,logistics,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\logistics_graphbpe_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,13,graphbpe,xgboost,delta,logistics,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\logistics_graphbpe_test-interpolation_delta_results.json,9,0.2222222222222222,1.0,117.11111111111111
all_domains,13,graphbpe,xgboost,delta,logistics,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\logistics_graphbpe_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,13,graphbpe,xgboost,delta,visitall-from-everywhere,validation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_validation_delta_results.json,24,0.5416666666666666,1.0,101.58333333333333
all_domains,13,graphbpe,xgboost,delta,visitall-from-everywhere,test-interpolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_test-interpolation_delta_results.json,37,0.7567567567567568,1.0,21.0
all_domains,13,graphbpe,xgboost,delta,visitall-from-everywhere,test-extrapolation,123,pooled,outputs\all_domains\results\seed_13\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_test-extrapolation_delta_results.json,219,0.0958904109589041,1.0,460.56164383561645
all_domains,13,random,lstm,state,blocks,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\blocks_random_validation_state_results.json,3,0.0,1.0,92.0
all_domains,13,random,lstm,state,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\blocks_random_test-interpolation_state_results.json,3,0.0,1.0,50.666666666666664
all_domains,13,random,lstm,state,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\blocks_random_test-extrapolation_state_results.json,20,0.0,1.0,121.7
all_domains,13,random,lstm,state,gripper,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\gripper_random_validation_state_results.json,2,0.0,1.0,135.0
all_domains,13,random,lstm,state,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\gripper_random_test-interpolation_state_results.json,3,0.3333333333333333,1.0,83.66666666666667
all_domains,13,random,lstm,state,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\gripper_random_test-extrapolation_state_results.json,16,0.0,1.0,310.0
all_domains,13,random,lstm,state,logistics,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\logistics_random_validation_state_results.json,4,0.0,1.0,150.0
all_domains,13,random,lstm,state,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\logistics_random_test-interpolation_state_results.json,9,0.2222222222222222,1.0,120.88888888888889
all_domains,13,random,lstm,state,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\logistics_random_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,13,random,lstm,state,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\visitall-from-everywhere_random_validation_state_results.json,24,0.4166666666666667,1.0,102.33333333333333
all_domains,13,random,lstm,state,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\visitall-from-everywhere_random_test-interpolation_state_results.json,37,0.7837837837837838,1.0,23.405405405405407
all_domains,13,random,lstm,state,visitall-from-everywhere,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_state\visitall-from-everywhere_random_test-extrapolation_state_results.json,219,0.0273972602739726,1.0,336.5525114155251
all_domains,13,random,lstm,delta,blocks,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\blocks_random_validation_delta_results.json,3,0.0,1.0,81.33333333333333
all_domains,13,random,lstm,delta,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\blocks_random_test-interpolation_delta_results.json,3,0.0,1.0,20.666666666666668
all_domains,13,random,lstm,delta,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\blocks_random_test-extrapolation_delta_results.json,20,0.0,1.0,125.0
all_domains,13,random,lstm,delta,gripper,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\gripper_random_validation_delta_results.json,2,1.0,1.0,54.0
all_domains,13,random,lstm,delta,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\gripper_random_test-interpolation_delta_results.json,3,0.6666666666666666,1.0,46.666666666666664
all_domains,13,random,lstm,delta,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\gripper_random_test-extrapolation_delta_results.json,16,0.375,1.0,250.0
all_domains,13,random,lstm,delta,logistics,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\logistics_random_validation_delta_results.json,4,0.0,1.0,150.0
all_domains,13,random,lstm,delta,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\logistics_random_test-interpolation_delta_results.json,9,0.2222222222222222,1.0,113.11111111111111
all_domains,13,random,lstm,delta,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\logistics_random_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
all_domains,13,random,lstm,delta,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\visitall-from-everywhere_random_validation_delta_results.json,24,0.5416666666666666,1.0,104.91666666666667
all_domains,13,random,lstm,delta,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\visitall-from-everywhere_random_test-interpolation_delta_results.json,37,0.7027027027027027,1.0,24.675675675675677
all_domains,13,random,lstm,delta,visitall-from-everywhere,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\lstm_delta\visitall-from-everywhere_random_test-extrapolation_delta_results.json,219,0.045662100456621,1.0,400.43835616438355
all_domains,13,random,xgboost,state,blocks,validation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\blocks_random_validation_state_results.json,3,0.0,1.0,100.0
all_domains,13,random,xgboost,state,blocks,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\blocks_random_test-interpolation_state_results.json,3,0.0,1.0,26.666666666666668
all_domains,13,random,xgboost,state,blocks,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\blocks_random_test-extrapolation_state_results.json,20,0.0,1.0,125.0
all_domains,13,random,xgboost,state,gripper,validation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\gripper_random_validation_state_results.json,2,1.0,1.0,44.0
all_domains,13,random,xgboost,state,gripper,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\gripper_random_test-interpolation_state_results.json,3,0.6666666666666666,1.0,46.0
all_domains,13,random,xgboost,state,gripper,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\gripper_random_test-extrapolation_state_results.json,16,0.875,1.0,136.125
all_domains,13,random,xgboost,state,logistics,validation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\logistics_random_validation_state_results.json,4,0.0,1.0,150.0
all_domains,13,random,xgboost,state,logistics,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\logistics_random_test-interpolation_state_results.json,9,0.1111111111111111,1.0,117.22222222222223
all_domains,13,random,xgboost,state,logistics,test-extrapolation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\logistics_random_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
all_domains,13,random,xgboost,state,visitall-from-everywhere,validation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\visitall-from-everywhere_random_validation_state_results.json,24,0.75,1.0,34.458333333333336
all_domains,13,random,xgboost,state,visitall-from-everywhere,test-interpolation,128,pooled,outputs\all_domains\results\seed_13\random\xgboost_state\visitall-from-everywhere_random_test-interpolation_state_results.json,37,1.0,1.0,10.756756756756756
